end_thanks.stopped,finish_train.started,instructions.stopped,mouse_random.midButton,trials.thisIndex,mouse_random.time,mouse_random.corr,surprise_relavent_mouse.rightButton,trials.ran,conf_mouse.leftButton,conf_mouse_irrellevant.midButton,__session,train_mouse.time,mouse_random.leftButton,surprise.started,trial.stopped,trials.thisN,surprise_irrelavent_mouse.leftButton,training.thisIndex,flower_color,train_mouse.clicked_name,train_mouse.leftButton,conf_mouse_irrellevant.x,training.thisRepN,surprise_relavent_mouse.leftButton,conf_mouse.y,surprise_relavent_mouse.clicked_name,trial_mouse.time,prolific_id,surprise_loop.thisRepN,train_mouse.corr,conf_mouse.clicked_name,surprise_relavent_mouse.x,train_mouse.y,surprise_irrelavent_mouse.x,psychopyVersion,done_read_finish_train.duration,surprise_relavent,conf_mouse_irrellevant.clicked_name,__datetime,surprise.stopped,surprise_irrelavent_mouse.midButton,end_thanks.started,date,surprise_irrelavent_mouse.corr,surprise_relavent_mouse.time,response_box_trial.stopped,surprise_relavent_mouse.y,surprise_loop.thisTrialN,pot_image_file,trials.thisRepN,trials.thisTrialN,train.stopped,surprise_loop.thisN,mouse_random.clicked_name,vase_color,done_read_finish_train.rt,confidence_question.started,train.started,wrong_answer_train.stopped,training.thisN,response_box_relavent_surprise.stopped,training.order,trial_mouse.clicked_name,surprise_irrelavent_mouse.rightButton,trial_mouse.midButton,pot_duration,trial_mouse.leftButton,surprise_loop.thisIndex,relevent,trial.started,wrong_answer_train.started,confidence_in_irrelavent.stopped,conf_mouse_irrellevant.y,responce_box_train.started,response_box_surprise.stopped,instructions.started,surprise_relavent_mouse.corr,participant,train_mouse.rightButton,responce_box_train.stopped,surprise_relavent_mouse.midButton,training.ran,expName,OS,confidence_question.stopped,trial_mouse.rightButton,surprise_irrelavent_mouse.y,trial_mouse.y,conf_mouse.time,random_task.started,response_box_surprise.started,__experimentName,conf_mouse.midButton,train_mouse.midButton,surprise_irrelavent_mouse.clicked_name,relevent_train,relevant_object,frameRate,conf_mouse.rightButton,conf_mouse_irrellevant.leftButton,__participant,trial_mouse.corr,language,surprise_loop.ran,train_mouse.x,irrelevent_surprise,done_read_finish_train.keys,conf_mouse.x,surprise_irrelavent_mouse.time,trial_mouse.x,response_box_relavent_surprise.started,training.thisTrialN,confidence_in_irrelavent.started,mouse_random.y,finish_train.stopped,conf_mouse_irrellevant.time,random_task.stopped,response_box_trial.started,mouse_random.x,mouse_random.rightButton,conf_mouse_irrellevant.rightButton
﻿,,,[],0,[],[],,1,[],,SESSION,,[],,103.015,17,,,green,,,,,,[],,[0.7800000000000011],655a97bf4d75ee9bf7ab0794,,,[],,,,2024.2.4,,poly_3_surprise_relavent,,2025-04-09_15h24.19.088,,,,2025-04-09_15h25.02.693,,,103.796,,,resources/pots/green_deepblue.jpg,0,17,,,[],deepblue,,103.796,,,,,,"[""poly_3"",""poly_3""]",,[0],1,[1],,poly_3,101.004,,,,,,,,421527,,,,,test3103025,MacIntel,103.796,[0],,[-120],[],103.015,,test,[],,,poly_3_train,vase,19.93620415,[],,421527,[1],English,,,poly_3_surprise,,[],,[278],,,,[],,,103.015,103.015,[],[],
﻿,,,[],25,[],[],,1,[],,SESSION,,[],,105.808,18,,,lightblue,,,,,,[],,[0.6379999999999768],655a97bf4d75ee9bf7ab0794,,,[],,,,2024.2.4,,poly_2_surprise_relavent,,2025-04-09_15h24.19.088,,,,2025-04-09_15h25.02.693,,,106.447,,,resources/pots/lightblue_purple.jpg,0,18,,,[],purple,,106.447,,,,,,"[""poly_2"",""poly_2""]",,[0],1,[1],,poly_2,103.797,,,,,,,,421527,,,,,test3103025,MacIntel,106.448,[0],,[-125],[],105.808,,test,[],,,poly_2_train,vase,19.93620415,[],,421527,[1],English,,,poly_2_surprise,,[],,[96],,,,[],,,105.809,105.809,[],[],
﻿,,,[],2,[],[],,1,[],,SESSION,,[],,108.461,19,,,green,,,,,,[],,[0.6409999999999911],655a97bf4d75ee9bf7ab0794,,,[],,,,2024.2.4,,poly_3_surprise_relavent,,2025-04-09_15h24.19.088,,,,2025-04-09_15h25.02.693,,,109.102,,,resources/pots/green_orange.jpg,0,19,,,[],orange,,109.102,,,,,,"[""poly_0"",""poly_0""]",,[0],1,[1],,poly_0,106.448,,,,,,,,421527,,,,,test3103025,MacIntel,109.102,[0],,[-107],[],108.461,,test,[],,,poly_0_train,vase,19.93620415,[],,421527,[1],English,,,poly_0_surprise,,[],,[-287],,,,[],,,108.461,108.461,[],[],
﻿,,,[],29,[],[],,1,[],,SESSION,,[],,111.107,20,,,yellow,,,,,,[],,[1.0370000000000061],655a97bf4d75ee9bf7ab0794,,,[],,,,2024.2.4,,poly_1_surprise_relavent,,2025-04-09_15h24.19.088,,,,2025-04-09_15h25.02.693,,,112.147,,,resources/pots/yellow_deepblue.jpg,0,20,,,[],deepblue,,112.148,,,,,,"[""poly_3"",""poly_3""]",,[0],1,[1],,poly_3,109.103,,,,,,,,421527,,,,,test3103025,MacIntel,112.149,[0],,[-134],[],111.107,,test,[],,,poly_3_train,vase,19.93620415,[],,421527,[1],English,,,poly_3_surprise,,[],,[268],,,,[],,,111.109,111.109,[],[],
﻿,,,[0],1,[5.042000000000002],[1],,1,[1],,SESSION,,[1],,114.16,21,,,green,,,,,,[-112],,[2.2130000000000223],655a97bf4d75ee9bf7ab0794,,,"[""Guess"",""Guess""]",,,,2024.2.4,,poly_3_surprise_relavent,,2025-04-09_15h24.19.088,,,,2025-04-09_15h25.02.693,,,122.5,,,resources/pots/green_purple.jpg,0,21,,,"[""num_4"",""num_4""]",purple,,122.5,,,,,,"[""poly_2"",""poly_2""]",,[0],1,[1],,poly_2,112.153,,,,,,,,421527,,,,,test3103025,MacIntel,124.197,[0],,[-106],[1.695999999999998],114.161,,test,[0],,,poly_2_train,vase,19.93620415,[0],,421527,[1],English,,,poly_2_surprise,,[-287],,[101],,,,[-104],,,120.284,120.286,[99],[0],
﻿,,,[],40,[],[],,1,[],,SESSION,,[],,126.2,22,,,red,,,,,,[],,[0.8839999999999861],655a97bf4d75ee9bf7ab0794,,,[],,,,2024.2.4,,poly_0_surprise_relavent,,2025-04-09_15h24.19.088,,,,2025-04-09_15h25.02.693,,,127.087,,,resources/pots/red_purple.jpg,0,22,,,[],purple,,127.087,,,,,,"[""poly_2"",""poly_2""]",,[0],1,[1],,poly_2,124.199,,,,,,,,421527,,,,,test3103025,MacIntel,127.087,[0],,[-118],[],126.2,,test,[],,,poly_2_train,vase,19.93620415,[],,421527,[1],English,,,poly_2_surprise,,[],,[125],,,,[],,,126.201,126.202,[],[],
﻿,,,[],36,[],[],,1,[],,SESSION,,[],,129.054,23,,,lightblue,,,,,,[],,[0.7280000000000086],655a97bf4d75ee9bf7ab0794,,,[],,,,2024.2.4,,poly_2_surprise_relavent,,2025-04-09_15h24.19.088,,,,2025-04-09_15h25.02.693,,,129.784,,,resources/pots/lightblue_green.jpg,0,23,,,[],green,,129.784,,,,,,"[""poly_1"",""poly_1""]",,[0],1,[1],,poly_1,127.087,,,,,,,,421527,,,,,test3103025,MacIntel,129.784,[0],,[-128],[],129.054,,test,[],,,poly_1_train,vase,19.93620415,[],,421527,[1],English,,,poly_1_surprise,,[],,[-92],,,,[],,,129.054,129.055,[],[],
﻿,,,[],41,[],[],,1,[1],,SESSION,,[],,131.792,24,,,lightblue,,,,,,[-104],,[0.9320000000000164],655a97bf4d75ee9bf7ab0794,,,"[""Memory"",""Memory""]",,,,2024.2.4,,poly_2_surprise_relavent,,2025-04-09_15h24.19.088,,,,2025-04-09_15h25.02.693,,,132.727,,,resources/pots/lightblue_orange.jpg,0,24,,,[],orange,,132.727,,,,,,"[""poly_0"",""poly_0""]",,[0],1,[1],,poly_0,129.786,,,,,,,,421527,,,,,test3103025,MacIntel,134.212,[0],,[-101],[1.4840000000000089],131.792,,test,[0],,,poly_0_train,vase,19.93620415,[0],,421527,[1],English,,,poly_0_surprise,,[-114],,[-259],,,,[],,,131.792,131.793,[],[],
﻿,,,[],28,[],[],,1,[],,SESSION,,[],,136.213,25,,,yellow,,,,,,[],,[0.7369999999999948],655a97bf4d75ee9bf7ab0794,,,[],,,,2024.2.4,,poly_1_surprise_relavent,,2025-04-09_15h24.19.088,,,,2025-04-09_15h25.02.693,,,136.951,,,resources/pots/yellow_deepblue.jpg,0,25,,,[],deepblue,,136.951,,,,,,"[""poly_3"",""poly_3""]",,[0],1,[1],,poly_3,134.212,,,,,,,,421527,,,,,test3103025,MacIntel,136.952,[0],,[-126],[],136.213,,test,[],,,poly_3_train,vase,19.93620415,[],,421527,[1],English,,,poly_3_surprise,,[],,[301],,,,[],,,136.213,136.214,[],[],
﻿,,,[],8,[],[],,1,[],,SESSION,,[],,138.951,26,,,red,,,,,,[],,[1.1299999999999955],655a97bf4d75ee9bf7ab0794,,,[],,,,2024.2.4,,poly_0_surprise_relavent,,2025-04-09_15h24.19.088,,,,2025-04-09_15h25.02.693,,,140.081,,,resources/pots/red_deepblue.jpg,0,26,,,[],deepblue,,140.081,,,,,,"[""poly_3"",""poly_3""]",,[0],1,[1],,poly_3,136.952,,,,,,,,421527,,,,,test3103025,MacIntel,140.081,[0],,[-132],[],138.951,,test,[],,,poly_3_train,vase,19.93620415,[],,421527,[1],English,,,poly_3_surprise,,[],,[272],,,,[],,,138.951,138.951,[],[],
﻿,,,[],23,[],[],,1,[1],,SESSION,,[],,142.052,27,,,lightblue,,,,,,[-112],,[0.8789999999999907],655a97bf4d75ee9bf7ab0794,,,"[""Memory"",""Memory""]",,,,2024.2.4,,poly_2_surprise_relavent,,2025-04-09_15h24.19.088,,,,2025-04-09_15h25.02.693,,,142.936,,,resources/pots/lightblue_green.jpg,0,27,,,[],green,,142.936,,,,,,"[""poly_1"",""poly_1""]",,[0],1,[1],,poly_1,140.082,,,,,,,,421527,,,,,test3103025,MacIntel,144.531,[0],,[-113],[1.5930000000000177],142.052,,test,[0],,,poly_1_train,vase,19.93620415,[0],,421527,[1],English,,,poly_1_surprise,,[-89],,[-89],,,,[],,,142.054,142.056,[],[],
﻿,,,[],17,[],[],,1,[],,SESSION,,[],,146.538,28,,,yellow,,,,,,[],,[0.7860000000000014],655a97bf4d75ee9bf7ab0794,,,[],,,,2024.2.4,,poly_1_surprise_relavent,,2025-04-09_15h24.19.088,,,,2025-04-09_15h25.02.693,,,147.325,,,resources/pots/yellow_green.jpg,0,28,,,[],green,,147.326,,,,,,"[""poly_1"",""poly_1""]",,[0],1,[1],,poly_1,144.535,,,,,,,,421527,,,,,test3103025,MacIntel,147.326,[0],,[-112],[],146.538,,test,[],,,poly_1_train,vase,19.93620415,[],,421527,[1],English,,,poly_1_surprise,,[],,[-89],,,,[],,,146.539,146.539,[],[],
﻿,,,[],26,[],[],,1,[],,SESSION,,[],,149.338,29,,,green,,,,,,[],,[0.7760000000000105],655a97bf4d75ee9bf7ab0794,,,[],,,,2024.2.4,,poly_3_surprise_relavent,,2025-04-09_15h24.19.088,,,,2025-04-09_15h25.02.693,,,150.117,,,resources/pots/green_deepblue.jpg,0,29,,,[],deepblue,,150.117,,,,,,"[""poly_3"",""poly_3""]",,[0],1,[1],,poly_3,147.327,,,,,,,,421527,,,,,test3103025,MacIntel,150.117,[0],,[-142],[],149.339,,test,[],,,poly_3_train,vase,19.93620415,[],,421527,[1],English,,,poly_3_surprise,,[],,[331],,,,[],,,149.339,149.341,[],[],
﻿,,,[],19,[],[],,1,[],,SESSION,,[],,152.12,30,,,yellow,,,,,,[],,[1.3770000000000095],655a97bf4d75ee9bf7ab0794,,,[],,,,2024.2.4,,poly_1_surprise_relavent,,2025-04-09_15h24.19.088,,,,2025-04-09_15h25.02.693,,,153.498,,,resources/pots/yellow_orange.jpg,0,30,,,[],orange,,153.498,,,,,,"[""poly_0"",""poly_0""]",,[0],1,[1],,poly_0,150.119,,,,,,,,421527,,,,,test3103025,MacIntel,153.499,[0],,[-90],[],152.12,,test,[],,,poly_0_train,vase,19.93620415,[],,421527,[1],English,,,poly_0_surprise,,[],,[-257],,,,[],,,152.121,152.121,[],[],
﻿,,,[],38,[],[],,1,[],,SESSION,,[],,155.499,31,,,green,,,,,,[],,[1.5700000000000216],655a97bf4d75ee9bf7ab0794,,,[],,,,2024.2.4,,poly_3_surprise_relavent,,2025-04-09_15h24.19.088,,,,2025-04-09_15h25.02.693,,,157.071,,,resources/pots/green_orange.jpg,0,31,,,[],orange,,157.072,,,,,,"[""poly_0"",""poly_0""]",,[0],1,[1],,poly_0,153.5,,,,,,,,421527,,,,,test3103025,MacIntel,157.072,[0],,[-110],[],155.499,,test,[],,,poly_0_train,vase,19.93620415,[],,421527,[1],English,,,poly_0_surprise,,[],,[-298],,,,[],,,155.5,155.501,[],[],
﻿,,,[],34,[],[],,1,[],,SESSION,,[],,159.073,32,,,red,,,,,,[],,[1.1310000000000002],655a97bf4d75ee9bf7ab0794,,,[],,,,2024.2.4,,poly_0_surprise_relavent,,2025-04-09_15h24.19.088,,,,2025-04-09_15h25.02.693,,,160.204,,,resources/pots/red_deepblue.jpg,0,32,,,[],deepblue,,160.204,,,,,,"[""poly_3"",""poly_3""]",,[0],1,[1],,poly_3,157.074,,,,,,,,421527,,,,,test3103025,MacIntel,160.205,[0],,[-140],[],159.073,,test,[],,,poly_3_train,vase,19.93620415,[],,421527,[1],English,,,poly_3_surprise,,[],,[294],,,,[],,,159.073,159.073,[],[],
﻿,,,[],11,[],[],,1,[],,SESSION,,[],,162.205,33,,,yellow,,,,,,[],,[0.7410000000000139],655a97bf4d75ee9bf7ab0794,,,[],,,,2024.2.4,,poly_1_surprise_relavent,,2025-04-09_15h24.19.088,,,,2025-04-09_15h25.02.693,,,162.946,,,resources/pots/yellow_orange.jpg,0,33,,,[],orange,,162.946,,,,,,"[""poly_0"",""poly_0""]",,[0],1,[1],,poly_0,160.206,,,,,,,,421527,,,,,test3103025,MacIntel,162.946,[0],,[-106],[],162.205,,test,[],,,poly_0_train,vase,19.93620415,[],,421527,[1],English,,,poly_0_surprise,,[],,[-297],,,,[],,,162.205,162.205,[],[],
﻿,,,[],35,[],[],,1,[1],,SESSION,,[],,164.952,34,,,green,,,,,,[-107],,[2.3060000000000116],655a97bf4d75ee9bf7ab0794,,,"[""Guess"",""Guess""]",,,,2024.2.4,,poly_3_surprise_relavent,,2025-04-09_15h24.19.088,,,,2025-04-09_15h25.02.693,,,167.259,,,resources/pots/green_purple.jpg,0,34,,,[],purple,,167.259,,,,,,"[""poly_0"",""poly_0""]",,[0],1,[1],,poly_2,162.947,,,,,,,,421527,,,,,test3103025,MacIntel,168.077,[0],,[-109],[0.8170000000000073],164.952,,test,[0],,,poly_2_train,vase,19.93620415,[0],,421527,[0],English,,,poly_2_surprise,,[-315],,[-320],,,,[],,,164.952,164.953,[],[],
﻿,,,[],39,[],[],,1,[],,SESSION,,[],,170.084,35,,,red,,,,,,[],,[0.7810000000000059],655a97bf4d75ee9bf7ab0794,,,[],,,,2024.2.4,,poly_0_surprise_relavent,,2025-04-09_15h24.19.088,,,,2025-04-09_15h25.02.693,,,170.866,,,resources/pots/red_deepblue.jpg,0,35,,,[],deepblue,,170.866,,,,,,"[""poly_3"",""poly_3""]",,[0],1,[1],,poly_3,168.078,,,,,,,,421527,,,,,test3103025,MacIntel,170.866,[0],,[-119],[],170.084,,test,[],,,poly_3_train,vase,19.93620415,[],,421527,[1],English,,,poly_3_surprise,,[],,[295],,,,[],,,170.084,170.084,[],[],
﻿,,,[],22,[],[],,1,[],,SESSION,,[],,172.868,36,,,red,,,,,,[],,[0.7109999999999843],655a97bf4d75ee9bf7ab0794,,,[],,,,2024.2.4,,poly_0_surprise_relavent,,2025-04-09_15h24.19.088,,,,2025-04-09_15h25.02.693,,,173.58,,,resources/pots/red_green.jpg,0,36,,,[],green,,173.581,,,,,,"[""poly_1"",""poly_1""]",,[0],1,[1],,poly_1,170.867,,,,,,,,421527,,,,,test3103025,MacIntel,173.582,[0],,[-123],[],172.868,,test,[],,,poly_1_train,vase,19.93620415,[],,421527,[1],English,,,poly_1_surprise,,[],,[-79],,,,[],,,172.868,172.868,[],[],
﻿,,,[],9,[],[],,1,[],,SESSION,,[],,175.582,37,,,green,,,,,,[],,[0.5879999999999939],655a97bf4d75ee9bf7ab0794,,,[],,,,2024.2.4,,poly_3_surprise_relavent,,2025-04-09_15h24.19.088,,,,2025-04-09_15h25.02.693,,,176.174,,,resources/pots/green_deepblue.jpg,0,37,,,[],deepblue,,176.174,,,,,,"[""poly_3"",""poly_3""]",,[0],1,[1],,poly_3,173.587,,,,,,,,421527,,,,,test3103025,MacIntel,176.175,[0],,[-128],[],175.582,,test,[],,,poly_3_train,vase,19.93620415,[],,421527,[1],English,,,poly_3_surprise,,[],,[303],,,,[],,,175.583,175.585,[],[],
﻿,,,[],37,[],[],,1,[1],,SESSION,,[],,178.184,38,,,lightblue,,,,,,[-114],,[0.6389999999999816],655a97bf4d75ee9bf7ab0794,,,"[""Memory"",""Memory""]",,,,2024.2.4,,poly_2_surprise_relavent,,2025-04-09_15h24.19.088,,,,2025-04-09_15h25.02.693,,,178.823,,,resources/pots/lightblue_orange.jpg,0,38,,,[],orange,,178.823,,,,,,"[""poly_0"",""poly_0""]",,[0],1,[1],,poly_0,176.177,,,,,,,,421527,,,,,test3103025,MacIntel,180.001,[0],,[-118],[1.177000000000021],178.184,,test,[0],,,poly_0_train,vase,19.93620415,[0],,421527,[1],English,,,poly_0_surprise,,[-87],,[-295],,,,[],,,178.184,178.184,[],[],
﻿,,,[],14,[],[],,1,[],,SESSION,,[],,181.985,39,,,lightblue,,,,,,[],,[0.7740000000000009],655a97bf4d75ee9bf7ab0794,,,[],,,,2024.2.4,,poly_2_surprise_relavent,,2025-04-09_15h24.19.088,,,,2025-04-09_15h25.02.693,,,182.762,,,resources/pots/lightblue_orange.jpg,0,39,,,[],orange,,182.762,,,,,,"[""poly_0"",""poly_0""]",,[0],1,[1],,poly_0,180.001,,,,,,,,421527,,,,,test3103025,MacIntel,182.762,[0],,[-112],[],181.985,,test,[],,,poly_0_train,vase,19.93620415,[],,421527,[1],English,,,poly_0_surprise,,[],,[-316],,,,[],,,181.986,181.987,[],[],
﻿,,,[],24,[],[],,1,[],,SESSION,,[],,184.77,40,,,lightblue,,,,,,[],,[0.8340000000000032],655a97bf4d75ee9bf7ab0794,,,[],,,,2024.2.4,,poly_2_surprise_relavent,,2025-04-09_15h24.19.088,,,,2025-04-09_15h25.02.693,,,185.605,,,resources/pots/lightblue_purple.jpg,0,40,,,[],purple,,185.605,,,,,,"[""poly_2"",""poly_2""]",,[0],1,[1],,poly_2,182.764,,,,,,,,421527,,,,,test3103025,MacIntel,185.606,[0],,[-124],[],184.77,,test,[],,,poly_2_train,vase,19.93620415,[],,421527,[1],English,,,poly_2_surprise,,[],,[58],,,,[],,,184.771,184.771,[],[],
﻿,,,[],21,[],[],,1,[],,SESSION,,[],,187.61,41,,,lightblue,,,,,,[],,[0.5430000000000064],655a97bf4d75ee9bf7ab0794,,,[],,,,2024.2.4,,poly_2_surprise_relavent,,2025-04-09_15h24.19.088,,,,2025-04-09_15h25.02.693,,,188.154,,,resources/pots/lightblue_green.jpg,0,41,,,[],green,,188.155,,,,,,"[""poly_1"",""poly_1""]",,[0],1,[1],,poly_1,185.607,,,,,,,,421527,,,,,test3103025,MacIntel,188.155,[0],,[-121],[],187.61,,test,[],,,poly_1_train,vase,19.93620415,[],,421527,[1],English,,,poly_1_surprise,,[],,[-70],,,,[],,,187.61,187.611,[],[],
﻿,,,,,,,[0],,,[0],SESSION,,,188.203,,,[1],,green,,,[94],,[1],,"[""poly_3_surprise_relavent"",""poly_3_surprise_relavent""]",,655a97bf4d75ee9bf7ab0794,0,,,[289],,[-106],2024.2.4,,poly_3_surprise_relavent,"[""Intuition"",""Intuition""]",2025-04-09_15h24.19.088,190.169,[0],,2025-04-09_15h25.02.693,[0],[5.189999999999998],,[-143],0,resources/pots/green_deepblue.jpg,,,,0,,deepblue,,,,,,199.439,,,[0],,1,,1,poly_3,,,203.531,[-116],,194.245,,[1],421527,,,[0],,test3103025,MacIntel,,,[-120],,,,190.169,test,,,"[""poly_1_surprise"",""poly_1_surprise""]",poly_3_train,flower,19.93620415,,[1],421527,,English,1,,poly_3_surprise,,,[4.075000000000017],,194.246,,199.439,,,[4.088000000000022],,,,,[0]
﻿,,,,,,,[0],,,[0],SESSION,,,203.532,,,[1],,lightblue,,,[-132],,[1],,"[""poly_0_surprise_relavent"",""poly_0_surprise_relavent""]",,655a97bf4d75ee9bf7ab0794,0,,,[-282],,[117],2024.2.4,,poly_0_surprise_relavent,"[""Memory"",""Memory""]",2025-04-09_15h24.19.088,205.533,[0],,2025-04-09_15h25.02.693,[1],[1.600999999999999],,[-124],1,resources/pots/lightblue_orange.jpg,,,,1,,orange,,,,,,208.592,,,[0],,1,,2,poly_2,,,210.445,[-113],,206.989,,[1],421527,,,[0],,test3103025,MacIntel,,,[-118],,,,205.534,test,,,"[""poly_2_surprise"",""poly_2_surprise""]",poly_2_train,flower,19.93620415,,[1],421527,,English,1,,poly_2_surprise,,,[1.454999999999984],,206.989,,208.592,,,[1.8510000000000275],,,,,[0]
﻿,,,,,,,[0],,,[0],SESSION,,,210.449,,,[1],,red,,,[-71],,[1],,"[""poly_0_surprise_relavent"",""poly_0_surprise_relavent""]",,655a97bf4d75ee9bf7ab0794,0,,,[-292],,[-291],2024.2.4,,poly_2_surprise_relavent,"[""Memory"",""Memory""]",2025-04-09_15h24.19.088,212.45,[0],,2025-04-09_15h25.02.693,[1],[2.061999999999955],,[-113],2,resources/pots/red_purple.jpg,,,,2,,purple,,,,,,215.618,,,[0],,1,,3,poly_0,,,217.503,[-111],,213.554,,[0],421527,,,[0],,test3103025,MacIntel,,,[-113],,,,212.451,test,,,"[""poly_0_surprise"",""poly_0_surprise""]",poly_0_train,flower,19.93620415,,[1],421527,,English,1,,poly_0_surprise,,,[1.1030000000000086],,213.554,,215.619,,,[1.8830000000000382],,,,,[0]
﻿,,,,,,,[0],,,[0],SESSION,,,217.505,,,[1],,lightblue,,,[-93],,[1],,"[""poly_0_surprise_relavent"",""poly_0_surprise_relavent""]",,655a97bf4d75ee9bf7ab0794,0,,,[-258],,[65],2024.2.4,,poly_0_surprise_relavent,"[""Memory"",""Memory""]",2025-04-09_15h24.19.088,219.508,[0],,2025-04-09_15h25.02.693,[1],[1.3040000000000305],,[-121],3,resources/pots/lightblue_orange.jpg,,,,3,,orange,,,,,,223.22,,,[0],,1,,0,poly_2,,,225.269,[-115],,221.915,,[1],421527,,,[0],,test3103025,MacIntel,,,[-127],,,,219.509,test,,,"[""poly_2_surprise"",""poly_2_surprise""]",poly_2_train,flower,19.93620415,,[1],421527,,English,1,,poly_2_surprise,,,[2.406000000000006],,221.916,,223.22,,,[2.048999999999978],,,,,[0]
﻿227.722,,,,,,,,,,,SESSION,,,,,,,,,,,,,,,,,655a97bf4d75ee9bf7ab0794,,,,,,,2024.2.4,,,,2025-04-09_15h24.19.088,,,225.269,2025-04-09_15h25.02.693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421527,,,,,test3103025,MacIntel,,,,,,,,test,,,,,,19.93620415,,,421527,,English,,,,,,,,,,,,,,,,,,
﻿,,97.982,,,,,,,,,SESSION,,,,,,,,,,,,,,,,,66a0fe06e4fd5321960d672c,,,,,,,2024.2.4,,,,2025-04-09_10h25.08.043,,,,2025-04-09_10h31.45.215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0003,,730484,,,,,test3103025,Win32,,,,,,,,test,,,,,,60.24096386,,,730484,,English,,,,,,,,,,,,,,,,,,
﻿,,,,,,,,,,,SESSION,[1.1794000000953702],,,,,,7,green,"[""poly_2_train"",""poly_2_train""]",[1],,0,,,,,66a0fe06e4fd5321960d672c,,[0],,,[-132],,2024.2.4,,poly_3_surprise_relavent,,2025-04-09_10h25.08.043,,,,2025-04-09_10h31.45.215,,,,,,resources/pots/green_deepblue.jpg,,,100.0537,,,deepblue,,,98.0588,103.2881,0,,,,,,1,,,poly_3,,101.2408,,,100.0543,,,,730484,[0],101.2396,,1,test3103025,Win32,,,,,,,,test,,[0],,poly_3_train,flower,60.24096386,,,730484,,English,,[98],poly_3_surprise,,,,,,0,,,,,,,,,
﻿,,,,,,,,,,,SESSION,[0.5826000001430884],,,,,,9,lightblue,"[""poly_2_train"",""poly_2_train""]",[1],,0,,,,,66a0fe06e4fd5321960d672c,,[1],,,[-51],,2024.2.4,,poly_2_surprise_relavent,,2025-04-09_10h25.08.043,,,,2025-04-09_10h31.45.215,,,,,,resources/pots/lightblue_purple.jpg,,,105.2816,,,purple,,,103.29,105.8665,1,,,,,,1,,,poly_2,,105.8662,,,105.2823,,,,730484,[0],105.8656,,1,test3103025,Win32,,,,,,,,test,,[0],,poly_2_train,flower,60.24096386,,,730484,,English,,[110],poly_2_surprise,,,,,,1,,,,,,,,,
﻿,,,,,,,,,,,SESSION,[0.7184000000953574],,,,,,2,yellow,"[""poly_1_train"",""poly_1_train""]",[1],,0,,,,,66a0fe06e4fd5321960d672c,,[1],,,[-90],,2024.2.4,,poly_3_surprise_relavent,,2025-04-09_10h25.08.043,,,,2025-04-09_10h31.45.215,,,,,,resources/pots/yellow_deepblue.jpg,,,107.8646,,,deepblue,,,105.8674,108.585,2,,,,,,1,,,poly_1,,108.5848,,,107.865,,,,730484,[0],108.5839,,1,test3103025,Win32,,,,,,,,test,,[0],,poly_1_train,flower,60.24096386,,,730484,,English,,[-61],poly_1_surprise,,,,,,2,,,,,,,,,
﻿,,,,,,,,,,,SESSION,[0.54950000000008],,,,,,4,yellow,"[""poly_1_train"",""poly_1_train""]",[1],,0,,,,,66a0fe06e4fd5321960d672c,,[1],,,[-90],,2024.2.4,,poly_3_surprise_relavent,,2025-04-09_10h25.08.043,,,,2025-04-09_10h31.45.215,,,,,,resources/pots/yellow_deepblue.jpg,,,110.5826,,,deepblue,,,108.5867,111.1348,3,,,,,,1,,,poly_1,,111.1346,,,110.5829,,,,730484,[0],111.133,,1,test3103025,Win32,,,,,,,,test,,[0],,poly_1_train,flower,60.24096386,,,730484,,English,,[-136],poly_1_surprise,,,,,,3,,,,,,,,,
﻿,,,,,,,,,,,SESSION,[0.5834000000953665],,,,,,5,lightblue,"[""poly_2_train"",""poly_2_train""]",[1],,0,,,,,66a0fe06e4fd5321960d672c,,[1],,,[-102],,2024.2.4,,poly_1_surprise_relavent,,2025-04-09_10h25.08.043,,,,2025-04-09_10h31.45.215,,,,,,resources/pots/lightblue_green.jpg,,,113.1317,,,green,,,111.1364,113.7177,4,,,,,,1,,,poly_2,,113.7174,,,113.1322,,,,730484,[0],113.7161,,1,test3103025,Win32,,,,,,,,test,,[0],,poly_2_train,flower,60.24096386,,,730484,,English,,[77],poly_2_surprise,,,,,,4,,,,,,,,,
﻿,,,,,,,,,,,SESSION,[],,,,,,8,green,[],[],,0,,,,,66a0fe06e4fd5321960d672c,,[],,,[],,2024.2.4,,poly_2_surprise_relavent,,2025-04-09_10h25.08.043,,,,2025-04-09_10h31.45.215,,,,,,resources/pots/green_purple.jpg,,,113.7193,,,purple,,,113.7191,113.7208,5,,,,,,1,,,poly_3,,113.7205,,,113.7197,,,,730484,[],113.7202,,1,test3103025,Win32,,,,,,,,test,,[],,poly_3_train,flower,60.24096386,,,730484,,English,,[],poly_3_surprise,,,,,,5,,,,,,,,,
